date,gold,silver
25/11/1993,377.1,4.642
26/11/1993,376.3,4.6715
29/11/1993,376.7,4.632
30/11/1993,370.8,4.467
01/12/1993,370.1,4.4285
02/12/1993,374.5,4.66
03/12/1993,372.75,4.6075
06/12/1993,376.15,4.84
07/12/1993,374.35,4.835
08/12/1993,377.15,4.96
09/12/1993,382.5,4.9775
10/12/1993,382.3,4.987
13/12/1993,387.55,5.1
14/12/1993,387.6,5.1375
15/12/1993,385.9,5.095
16/12/1993,386.5,5.095
17/12/1993,385.8,5.0175
20/12/1993,389.75,5.1225
21/12/1993,388.65,5.1075
22/12/1993,386.4,4.9975
23/12/1993,385.75,5.035
29/12/1993,385.65,5.09
30/12/1993,391.5,5.1075
04/01/1994,395,5.2765
05/01/1994,394,5.2325
06/01/1994,390.6,5.02
07/01/1994,390.7,5.11
10/01/1994,382.2,4.9115
11/01/1994,384.35,5.0425
12/01/1994,386.8,5.105
13/01/1994,384.75,5.056
14/01/1994,389.5,5.2075
17/01/1994,392.6,5.3435
18/01/1994,392.5,5.3275
19/01/1994,392.7,5.3225
20/01/1994,392.4,5.32
21/01/1994,387.85,5.185
24/01/1994,381.5,5.04
25/01/1994,382.9,5.1325
26/01/1994,381,5.075
27/01/1994,384.5,5.115
28/01/1994,378.15,4.974
31/01/1994,378.2,5.0575
01/02/1994,382.1,5.12
02/02/1994,384.95,5.28
03/02/1994,384,5.2825
04/02/1994,387.65,5.455
07/02/1994,383.95,5.3075
08/02/1994,380.45,5.225
09/02/1994,380.25,5.245
10/02/1994,382.2,5.295
11/02/1994,381.1,5.2125
14/02/1994,381.9,5.26
15/02/1994,384.5,5.325
16/02/1994,383.6,5.25
17/02/1994,384.75,5.2975
18/02/1994,382.05,5.23
21/02/1994,379.75,5.18
22/02/1994,378.1,5.16
23/02/1994,377.5,5.1825
24/02/1994,376,5.2125
25/02/1994,377.6,5.1825
28/02/1994,380.75,5.243
01/03/1994,381.1,5.3275
02/03/1994,376.45,5.235
03/03/1994,377.7,5.2625
04/03/1994,375.65,5.186
07/03/1994,377,5.2325
08/03/1994,375.45,5.18
09/03/1994,376.25,5.215
10/03/1994,379.05,5.2975
11/03/1994,387.1,5.445
14/03/1994,386.3,5.3675
15/03/1994,386.25,5.45
16/03/1994,385.3,5.4225
17/03/1994,383,5.36
18/03/1994,385.9,5.435
21/03/1994,386.8,5.4075
22/03/1994,386.95,5.448
23/03/1994,388.4,5.59
24/03/1994,390.3,5.7475
25/03/1994,391.8,5.73
28/03/1994,390.9,5.7
29/03/1994,387.9,5.62
30/03/1994,386.75,5.61
31/03/1994,389.7,5.735
05/04/1994,387.4,5.645
06/04/1994,385.1,5.525
07/04/1994,384.95,5.4975
08/04/1994,384.85,5.4635
11/04/1994,384.9,5.455
12/04/1994,378.4,5.282
13/04/1994,379.2,5.336
14/04/1994,378.55,5.34
15/04/1994,376.2,5.295
18/04/1994,377.35,5.246
19/04/1994,375.95,5.2375
20/04/1994,372.4,5.2435
21/04/1994,373.75,5.265
22/04/1994,372.85,5.2
25/04/1994,370.25,5.094
26/04/1994,374.15,5.121
27/04/1994,374.35,5.165
28/04/1994,373.2,5.165
29/04/1994,376.45,5.28
03/05/1994,375.7,5.2875
04/05/1994,374.5,5.2125
05/05/1994,374.5,5.1175
06/05/1994,372.8,5.0675
09/05/1994,381.4,5.395
10/05/1994,381.65,5.3915
11/05/1994,378.5,5.265
12/05/1994,382.15,5.4025
13/05/1994,381.45,5.4225
16/05/1994,380.65,5.3925
17/05/1994,382.55,5.53
18/05/1994,379.65,5.4435
19/05/1994,383,5.57
20/05/1994,381.55,5.5325
23/05/1994,386.75,5.715
24/05/1994,388.1,5.73
25/05/1994,386.4,5.5675
26/05/1994,385.9,5.5115
27/05/1994,383.4,5.45
31/05/1994,386.25,5.495
01/06/1994,387.25,5.5425
02/06/1994,383.6,5.3475
03/06/1994,382.75,5.3375
06/06/1994,380.25,5.2725
07/06/1994,380.5,5.28
08/06/1994,381.9,5.329
09/06/1994,382.2,5.355
10/06/1994,383.3,5.387
13/06/1994,382.5,5.325
14/06/1994,383.5,5.4175
15/06/1994,383.5,5.355
16/06/1994,387.1,5.53
17/06/1994,385.75,5.47
20/06/1994,391,5.605
21/06/1994,389.95,5.4825
22/06/1994,393.1,5.544
23/06/1994,389.5,5.365
24/06/1994,390.7,5.4065
27/06/1994,390.25,5.39
28/06/1994,385.9,5.265
29/06/1994,385.8,5.27
30/06/1994,385.4,5.251
01/07/1994,386.8,5.355
04/07/1994,387.3,5.386
05/07/1994,387.8,5.4075
06/07/1994,385.75,5.3175
07/07/1994,383.9,5.24
08/07/1994,383.4,5.2375
11/07/1994,384.4,5.2475
12/07/1994,385.75,5.315
13/07/1994,384.85,5.215
14/07/1994,384,5.1625
15/07/1994,384.85,5.2225
18/07/1994,386.4,5.255
19/07/1994,384.25,5.2115
20/07/1994,386.4,5.3215
21/07/1994,385.4,5.26
22/07/1994,384.1,5.2525
25/07/1994,384.85,5.26
26/07/1994,385.85,5.32
27/07/1994,387,5.3225
28/07/1994,387.35,5.3325
29/07/1994,384.05,5.2925
01/08/1994,384,5.33
02/08/1994,383.75,5.285
03/08/1994,378.6,5.2125
04/08/1994,377.5,5.155
05/08/1994,378.6,5.175
08/08/1994,377.7,5.113
09/08/1994,377.4,5.1125
10/08/1994,378.3,5.159
11/08/1994,376.7,5.115
12/08/1994,377.7,5.1925
15/08/1994,376.45,5.05
16/08/1994,376.6,5.0725
17/08/1994,377.8,5.1275
18/08/1994,377.85,5.1075
19/08/1994,381.05,5.1725
22/08/1994,381.6,5.2265
23/08/1994,381.25,5.213
24/08/1994,382.6,5.2135
25/08/1994,383.4,5.2525
26/08/1994,383.3,5.255
30/08/1994,386.15,5.382
31/08/1994,386.25,5.3575
01/09/1994,386,5.4015
02/09/1994,387.1,5.4375
05/09/1994,386.9,5.4075
06/09/1994,387.8,5.438
07/09/1994,388.4,5.51
08/09/1994,391,5.51
09/09/1994,389.5,5.45
12/09/1994,391.5,5.51
13/09/1994,390.45,5.456
14/09/1994,390.4,5.4625
15/09/1994,387.8,5.395
16/09/1994,388.25,5.385
19/09/1994,390.15,5.43
20/09/1994,392.25,5.48
21/09/1994,394.8,5.6715
22/09/1994,393.95,5.6025
23/09/1994,396.5,5.71
26/09/1994,395.4,5.6565
27/09/1994,394.15,5.665
28/09/1994,397.5,5.7
29/09/1994,394.5,5.6225
30/09/1994,395.35,5.62
03/10/1994,393.45,5.525
04/10/1994,394.1,5.605
05/10/1994,392.15,5.5965
06/10/1994,391.9,5.596
07/10/1994,392.85,5.655
10/10/1994,391.95,5.6135
11/10/1994,389.45,5.5575
12/10/1994,388.2,5.5075
13/10/1994,388.85,5.5075
14/10/1994,387.1,5.37
17/10/1994,388.95,5.3925
18/10/1994,390,5.4135
19/10/1994,389,5.355
20/10/1994,390.55,5.41
21/10/1994,391.65,5.4
24/10/1994,389.2,5.315
25/10/1994,389.6,5.33
26/10/1994,388.8,5.3075
27/10/1994,389.9,5.3875
28/10/1994,388.4,5.3675
31/10/1994,387.4,5.345
01/11/1994,383.45,5.2225
02/11/1994,383.85,5.2775
03/11/1994,383.9,5.32
04/11/1994,383.9,5.265
07/11/1994,383.2,5.2275
08/11/1994,383.1,5.2065
09/11/1994,384.35,5.2
10/11/1994,384.3,5.135
11/11/1994,385.25,5.1775
14/11/1994,384.9,5.1575
15/11/1994,386.45,5.2135
16/11/1994,385.5,5.19
17/11/1994,386.4,5.235
18/11/1994,385.25,5.2275
21/11/1994,383.6,5.149
22/11/1994,383.7,5.15
23/11/1994,384.5,5.17
24/11/1994,384.4,5.15
25/11/1994,384.55,5.1725
28/11/1994,384.7,5.1715
29/11/1994,383.7,5.14
30/11/1994,383.35,5.075
01/12/1994,381.2,4.9175
02/12/1994,378.95,4.932
05/12/1994,377.3,4.74
06/12/1994,376.55,4.6475
07/12/1994,377,4.6875
08/12/1994,376.45,4.64
09/12/1994,376.1,4.67
12/12/1994,376.85,4.7275
13/12/1994,378.7,4.8125
14/12/1994,378.35,4.765
15/12/1994,380.1,4.765
16/12/1994,379.7,4.8225
19/12/1994,379,4.77
20/12/1994,380.6,4.8135
21/12/1994,382.5,4.83
22/12/1994,381.5,4.7875
28/12/1994,381.8,4.81
29/12/1994,383.15,4.9025
03/01/1995,381.4,4.8415
04/01/1995,378.25,4.715
05/01/1995,375,4.6225
06/01/1995,375.9,4.7025
09/01/1995,372.45,4.645
10/01/1995,374.1,4.6825
11/01/1995,375,4.6775
12/01/1995,377.6,4.7375
13/01/1995,379.8,4.84
16/01/1995,377.45,4.7685
17/01/1995,377.9,4.8
18/01/1995,382,4.9
19/01/1995,383.1,4.9225
20/01/1995,383,4.845
23/01/1995,385.1,4.915
24/01/1995,381.5,4.815
25/01/1995,381.7,4.8125
26/01/1995,380.5,4.78
27/01/1995,380,4.764
30/01/1995,375.9,4.675
31/01/1995,375.85,4.6975
01/02/1995,376.25,4.6775
02/02/1995,375.25,4.675
03/02/1995,376.35,4.735
06/02/1995,375.25,4.695
07/02/1995,375.2,4.7
08/02/1995,374.8,4.667
09/02/1995,375.85,4.73
10/02/1995,376.4,4.7605
13/02/1995,375.6,4.7365
14/02/1995,376,4.7445
15/02/1995,376.9,4.7625
16/02/1995,376.1,4.735
17/02/1995,376.55,4.7275
20/02/1995,379.3,4.7825
21/02/1995,379,4.7775
22/02/1995,379,4.755
23/02/1995,379,4.8235
24/02/1995,379.6,4.81
27/02/1995,376.8,4.65
28/02/1995,375.7,4.49
01/03/1995,376.3,4.4725
02/03/1995,374.45,4.416
03/03/1995,376.35,4.4335
06/03/1995,376.6,4.419
07/03/1995,379,4.534
08/03/1995,383.1,4.676
09/03/1995,381,4.631
10/03/1995,383.5,4.6075
13/03/1995,382.75,4.6225
14/03/1995,385.2,4.7175
15/03/1995,386.6,4.73
16/03/1995,385.15,4.7
17/03/1995,382.75,4.6725
20/03/1995,382.45,4.68
21/03/1995,382.6,4.6875
22/03/1995,381.4,4.5825
23/03/1995,383.1,4.6925
24/03/1995,383.25,4.696
27/03/1995,382.3,4.63
28/03/1995,382.35,4.656
29/03/1995,383,4.731
30/03/1995,382.1,4.7625
31/03/1995,386.55,5.16
03/04/1995,392.25,5.3015
04/04/1995,391.95,5.21
05/04/1995,392.5,5.3625
06/04/1995,393.75,5.365
07/04/1995,392,5.407
10/04/1995,390.9,5.33
11/04/1995,389.1,5.21
12/04/1995,389.8,5.337
13/04/1995,389.9,5.25
18/04/1995,394.1,5.655
19/04/1995,396.95,5.915
20/04/1995,393.35,5.65
21/04/1995,390.35,5.6425
24/04/1995,391.05,5.7025
25/04/1995,390.2,5.6275
26/04/1995,389.85,5.685
27/04/1995,386.6,5.575
28/04/1995,389.5,5.8285
01/05/1995,386.5,5.6975
02/05/1995,388.35,5.8675
03/05/1995,388.8,5.8825
04/05/1995,390.3,5.975
05/05/1995,391.35,6.0375
09/05/1995,389.9,5.92
10/05/1995,383.4,5.475
11/05/1995,383.1,5.425
12/05/1995,384.1,5.39
15/05/1995,383.9,5.3275
16/05/1995,384.1,5.397
17/05/1995,383.4,5.3825
18/05/1995,383.05,5.361
19/05/1995,382.6,5.445
22/05/1995,382.35,5.3675
23/05/1995,381.85,5.275
24/05/1995,382.9,5.3975
25/05/1995,383.75,5.486
26/05/1995,385.8,5.4875
30/05/1995,386.1,5.46
31/05/1995,384.25,5.295
01/06/1995,383.2,5.2625
02/06/1995,384.6,5.3525
05/06/1995,383.4,5.23
06/06/1995,384.2,5.3425
07/06/1995,384.65,5.335
08/06/1995,385.95,5.3725
09/06/1995,386.4,5.345
12/06/1995,387.6,5.4315
13/06/1995,387.5,5.3875
14/06/1995,386.8,5.365
15/06/1995,388,5.33
16/06/1995,391.3,5.455
19/06/1995,390.5,5.4325
20/06/1995,390.6,5.5075
21/06/1995,390.7,5.49
22/06/1995,389.8,5.4275
23/06/1995,389.4,5.353
26/06/1995,389.3,5.33
27/06/1995,389.35,5.335
28/06/1995,389.3,5.328
29/06/1995,387.45,5.2615
30/06/1995,387.6,5.3275
03/07/1995,384.35,5.0835
04/07/1995,384.65,5.07
05/07/1995,384.6,5.071
06/07/1995,384.45,5.0725
07/07/1995,384.8,5.1175
10/07/1995,385.75,5.1675
11/07/1995,384.95,5.1225
12/07/1995,385.85,5.1575
13/07/1995,389.3,5.265
14/07/1995,388.2,5.1875
17/07/1995,388.2,5.226
18/07/1995,389.3,5.355
19/07/1995,389.25,5.3375
20/07/1995,387.85,5.156
21/07/1995,385.85,5.1625
24/07/1995,386.45,5.2225
25/07/1995,386.65,5.1735
26/07/1995,385.8,5.152
27/07/1995,386.1,5.1825
28/07/1995,383.2,5.08
31/07/1995,383.35,5.098
01/08/1995,381.75,5.03
02/08/1995,382.65,5.15
03/08/1995,382.75,5.14
04/08/1995,384.35,5.2025
07/08/1995,383.75,5.165
08/08/1995,384.35,5.225
09/08/1995,384.5,5.291
10/08/1995,384.05,5.255
11/08/1995,383.9,5.3125
14/08/1995,383.5,5.2275
15/08/1995,384.5,5.3825
16/08/1995,384.1,5.36
17/08/1995,383,5.496
18/08/1995,384.85,5.66
21/08/1995,385.55,5.7985
22/08/1995,383.55,5.705
23/08/1995,383.45,5.56
24/08/1995,383.1,5.675
25/08/1995,382.6,5.58
29/08/1995,383.25,5.585
30/08/1995,381.9,5.455
31/08/1995,381.65,5.3225
01/09/1995,381.8,5.345
04/09/1995,379.85,5.3075
05/09/1995,379.4,5.285
06/09/1995,379,5.2125
07/09/1995,380.55,5.3825
08/09/1995,383.05,5.4965
11/09/1995,381.9,5.3975
12/09/1995,382.9,5.5225
13/09/1995,385.4,5.5425
14/09/1995,384.7,5.4475
15/09/1995,385.25,5.49
18/09/1995,384.95,5.485
19/09/1995,385.65,5.5615
20/09/1995,385,5.4785
21/09/1995,382.95,5.3625
22/09/1995,383.25,5.4615
25/09/1995,382.2,5.405
26/09/1995,383.25,5.4875
27/09/1995,383.2,5.455
28/09/1995,383.55,5.481
29/09/1995,383.75,5.5275
02/10/1995,383.1,5.425
03/10/1995,382.25,5.34
04/10/1995,382.6,5.335
05/10/1995,383.35,5.35
06/10/1995,382.5,5.3225
09/10/1995,384.65,5.4425
10/10/1995,384.7,5.435
11/10/1995,384.7,5.4175
12/10/1995,384.6,5.4225
13/10/1995,384,5.3825
16/10/1995,384,5.3835
17/10/1995,383.8,5.35
18/10/1995,383.75,5.353
19/10/1995,383.4,5.3485
20/10/1995,381.85,5.3275
23/10/1995,382.55,5.37
24/10/1995,382.55,5.3525
25/10/1995,382.4,5.345
26/10/1995,382.7,5.4385
27/10/1995,382.55,5.4
30/10/1995,382.05,5.33
31/10/1995,382.4,5.36
01/11/1995,382.5,5.3325
02/11/1995,382.2,5.31
03/11/1995,382.8,5.3575
06/11/1995,382.5,5.288
07/11/1995,382.3,5.2825
08/11/1995,384.7,5.38
09/11/1995,384.4,5.3575
10/11/1995,386.65,5.429
13/11/1995,389.6,5.4225
14/11/1995,386.1,5.3225
15/11/1995,385.6,5.3375
16/11/1995,384.65,5.3275
17/11/1995,386.6,5.36
20/11/1995,386.55,5.3525
21/11/1995,386.8,5.375
22/11/1995,385.3,5.3025
23/11/1995,382.55,5.2075
24/11/1995,383.5,5.236
27/11/1995,385.2,5.275
28/11/1995,387.3,5.275
29/11/1995,388.95,5.221
30/11/1995,387.85,5.18
01/12/1995,387.15,5.2175
04/12/1995,386.25,5.185
05/12/1995,386.3,5.22
06/12/1995,387.6,5.256
07/12/1995,388.4,5.245
08/12/1995,389.35,5.2475
11/12/1995,389.7,5.2525
12/12/1995,388.45,5.2275
13/12/1995,388.1,5.1575
14/12/1995,385.7,5.105
15/12/1995,385.85,5.1425
18/12/1995,387,5.15
19/12/1995,388,5.175
20/12/1995,387.1,5.1225
21/12/1995,388.4,5.1575
27/12/1995,387.35,5.1575
28/12/1995,386.85,5.1325
02/01/1996,387.1,5.165
03/01/1996,390.5,5.35
04/01/1996,393.6,5.3475
05/01/1996,396.4,5.5
08/01/1996,396,5.53
09/01/1996,395.65,5.509
10/01/1996,396.75,5.5375
11/01/1996,399.4,5.5565
12/01/1996,396.35,5.4625
15/01/1996,395,5.4
16/01/1996,397.8,5.4575
17/01/1996,398.9,5.4925
18/01/1996,397.5,5.465
19/01/1996,396.8,5.4125
22/01/1996,401.8,5.504
23/01/1996,402.65,5.59
24/01/1996,403,5.54
25/01/1996,403.35,5.5175
26/01/1996,407.4,5.616
29/01/1996,405.45,5.5075
30/01/1996,406.7,5.575
31/01/1996,403.2,5.52
01/02/1996,406.6,5.595
02/02/1996,416.25,5.8275
05/02/1996,415.25,5.7975
06/02/1996,412.2,5.7525
07/02/1996,414.75,5.8225
08/02/1996,406.95,5.655
09/02/1996,408.3,5.725
12/02/1996,405.25,5.6375
13/02/1996,403,5.7075
14/02/1996,403.9,5.69
15/02/1996,404.55,5.748
16/02/1996,403.05,5.679
19/02/1996,405.9,5.705
20/02/1996,405.4,5.69
21/02/1996,398.5,5.55
22/02/1996,399.35,5.5925
23/02/1996,397.75,5.514
26/02/1996,399.55,5.4925
27/02/1996,398.75,5.485
28/02/1996,397.7,5.4625
29/02/1996,400.35,5.5225
01/03/1996,400.3,5.525
04/03/1996,398.65,5.4925
05/03/1996,392.9,5.35
06/03/1996,393.6,5.36
07/03/1996,394.2,5.3725
08/03/1996,394.85,5.43
11/03/1996,396.6,5.4875
12/03/1996,396,5.4975
13/03/1996,397.4,5.575
14/03/1996,396.1,5.586
15/03/1996,395.6,5.57
18/03/1996,395.45,5.55
19/03/1996,395.05,5.5475
20/03/1996,394.7,5.5025
21/03/1996,395.3,5.565
22/03/1996,397.3,5.6025
25/03/1996,398,5.63
26/03/1996,399.45,5.64
27/03/1996,400,5.6875
28/03/1996,398.6,5.639
29/03/1996,396.7,5.5175
01/04/1996,395,5.5175
02/04/1996,394.35,5.5275
03/04/1996,393.8,5.51
04/04/1996,394.3,5.525
09/04/1996,397.6,5.545
10/04/1996,394.55,5.4625
11/04/1996,395.15,5.532
12/04/1996,395.2,5.537
15/04/1996,393.75,5.4975
16/04/1996,393.5,5.47
17/04/1996,391.4,5.3115
18/04/1996,391.3,5.3335
19/04/1996,389.9,5.254
22/04/1996,390.7,5.285
23/04/1996,391.45,5.3275
24/04/1996,391.1,5.3175
25/04/1996,390.35,5.32
26/04/1996,393.1,5.3695
29/04/1996,390.75,5.29
30/04/1996,390.15,5.2775
01/05/1996,391,5.325
02/05/1996,392.8,5.385
03/05/1996,394,5.41
07/05/1996,393.75,5.4575
08/05/1996,393.65,5.4825
09/05/1996,393.2,5.4325
10/05/1996,392.8,5.42
13/05/1996,391.25,5.375
14/05/1996,391.25,5.3625
15/05/1996,391.85,5.4
16/05/1996,392,5.375
17/05/1996,392.5,5.3635
20/05/1996,391.65,5.29
21/05/1996,391.2,5.285
22/05/1996,391,5.2925
23/05/1996,391.35,5.336
24/05/1996,390.65,5.311
28/05/1996,392.15,5.34
29/05/1996,391.65,5.3675
30/05/1996,391.55,5.3375
31/05/1996,390.55,5.335
03/06/1996,390.8,5.3835
04/06/1996,390.35,5.3615
05/06/1996,387.95,5.205
06/06/1996,385.7,5.155
07/06/1996,385.85,5.2
10/06/1996,385.55,5.2
11/06/1996,385.4,5.17
12/06/1996,384.5,5.1225
13/06/1996,384.8,5.1125
14/06/1996,383.2,4.9775
17/06/1996,384.55,5.166
18/06/1996,384.9,5.18
19/06/1996,386,5.211
20/06/1996,384.3,5.1115
21/06/1996,384.2,5.1085
24/06/1996,383.7,5.106
25/06/1996,384.85,5.1775
26/06/1996,384,5.1475
27/06/1996,383,5.105
28/06/1996,381.3,5.026
01/07/1996,380.6,5.0475
02/07/1996,381.75,5.0675
03/07/1996,382.5,5.1375
04/07/1996,380.9,5.075
05/07/1996,381,5.074
08/07/1996,382.3,5.12
09/07/1996,381,5.075
10/07/1996,383.4,5.12
11/07/1996,382.5,5.0975
12/07/1996,384,5.1335
15/07/1996,383.55,5.135
16/07/1996,384.65,5.1515
17/07/1996,383.65,4.995
18/07/1996,383.85,5
19/07/1996,384.35,5.015
22/07/1996,384.5,4.9725
23/07/1996,385.2,5.03
24/07/1996,384.4,4.9825
25/07/1996,385.05,4.9865
26/07/1996,384.9,4.9875
29/07/1996,385.05,5.0875
30/07/1996,384.9,5.0685
31/07/1996,385.5,5.1125
01/08/1996,386.65,5.15
02/08/1996,387.15,5.125
05/08/1996,387.95,5.1025
06/08/1996,388.85,5.07
07/08/1996,388.25,5.05
08/08/1996,387.75,5.04
09/08/1996,388.4,5.12
12/08/1996,387.2,5.045
13/08/1996,387.7,5.0755
14/08/1996,387.15,5.0875
15/08/1996,386.3,5.041
16/08/1996,386.2,5.0825
19/08/1996,386.25,5.0825
20/08/1996,387.1,5.2025
21/08/1996,387.45,5.2075
22/08/1996,386.9,5.1875
23/08/1996,387.5,5.2125
27/08/1996,389,5.255
28/08/1996,388.65,5.2115
29/08/1996,388.05,5.18
30/08/1996,387.25,5.195
02/09/1996,386.9,5.1825
03/09/1996,387.2,5.1975
04/09/1996,385.95,5.1525
05/09/1996,386,5.1975
06/09/1996,385.6,5.14
09/09/1996,385,5.1175
10/09/1996,382.45,5.085
11/09/1996,383.15,5.09
12/09/1996,382.2,5.0825
13/09/1996,382.5,5.046
16/09/1996,382.65,5.045
17/09/1996,383.3,5.0615
18/09/1996,382.9,5.046
19/09/1996,383.1,5.058
20/09/1996,382.5,4.945
23/09/1996,381.2,4.875
24/09/1996,381.6,4.91
25/09/1996,383.25,4.935
26/09/1996,382.05,4.8725
27/09/1996,380.3,4.8475
30/09/1996,379.3,4.881
01/10/1996,377.05,4.8475
02/10/1996,379.2,4.9125
03/10/1996,379.5,4.9125
04/10/1996,380.2,4.8985
07/10/1996,379.6,4.86
08/10/1996,381,4.8925
09/10/1996,380.9,4.88
10/10/1996,381.6,4.975
11/10/1996,381.85,5.0325
14/10/1996,381.05,5.04
15/10/1996,381,5.02
16/10/1996,380.8,5.0175
17/10/1996,380.55,4.975
18/10/1996,379.6,4.8875
21/10/1996,380,4.8975
22/10/1996,382.4,4.9525
23/10/1996,383.95,4.9825
24/10/1996,383.7,4.984
25/10/1996,382.2,4.9025
28/10/1996,382.8,4.9185
29/10/1996,382.35,4.895
30/10/1996,380.3,4.826
31/10/1996,379.3,4.825
01/11/1996,377.2,4.801
04/11/1996,378.65,4.814
05/11/1996,379.25,4.832
06/11/1996,377.9,4.79
07/11/1996,377.9,4.7425
08/11/1996,378.35,4.8275
11/11/1996,379.75,4.835
12/11/1996,381.6,4.905
13/11/1996,382.5,4.9
14/11/1996,382.65,4.8925
15/11/1996,379.85,4.845
18/11/1996,379.7,4.9075
19/11/1996,378.3,4.874
20/11/1996,378.6,4.899
21/11/1996,378.5,4.93
22/11/1996,376.9,4.86
25/11/1996,375.1,4.835
26/11/1996,374.5,4.761
27/11/1996,373.95,4.74
28/11/1996,372.2,4.7275
29/11/1996,371.9,4.7425
02/12/1996,370.5,4.733
03/12/1996,369,4.71
04/12/1996,370.4,4.825
05/12/1996,368.3,4.754
06/12/1996,373,4.8875
09/12/1996,368.5,4.765
10/12/1996,368.8,4.8135
11/12/1996,369.6,4.865
12/12/1996,368.6,4.83
13/12/1996,369.05,4.8325
16/12/1996,368.6,4.81
17/12/1996,368.3,4.805
18/12/1996,369,4.85
19/12/1996,369.6,4.8635
20/12/1996,369.2,4.875
23/12/1996,368.7,4.825
27/12/1996,369.55,4.8835
30/12/1996,369.6,4.88
02/01/1997,367.8,4.77
03/01/1997,364.3,4.703
06/01/1997,359.25,4.665
07/01/1997,357.65,4.6825
08/01/1997,355.8,4.655
09/01/1997,354.5,4.6625
10/01/1997,358.55,4.75
13/01/1997,359.6,4.76
14/01/1997,357.3,4.6925
15/01/1997,352.45,4.654
16/01/1997,354,4.6775
17/01/1997,354.1,4.749
20/01/1997,354.2,4.745
21/01/1997,353.4,4.73
22/01/1997,350.1,4.6975
23/01/1997,349.8,4.73
24/01/1997,352.95,4.9725
27/01/1997,353.1,4.941
28/01/1997,357.25,5.03
29/01/1997,350.15,4.9175
30/01/1997,349.3,4.8775
31/01/1997,345,4.9575
03/02/1997,343.75,4.879
04/02/1997,346.3,4.905
05/02/1997,343.15,4.855
06/02/1997,343.4,4.875
07/02/1997,340.9,4.8
10/02/1997,341,4.9175
11/02/1997,338.85,4.935
12/02/1997,336.9,4.82
13/02/1997,343,5.1225
14/02/1997,342.5,5.1425
17/02/1997,343.6,5.2175
18/02/1997,346,5.2315
19/02/1997,346.1,5.2025
20/02/1997,344.85,5.165
21/02/1997,350.75,5.24
24/02/1997,352.45,5.215
25/02/1997,353.45,5.1865
26/02/1997,353.85,5.229
27/02/1997,356.6,5.2525
28/02/1997,360.6,5.2525
03/03/1997,361.8,5.3075
04/03/1997,361.75,5.2825
05/03/1997,355.75,5.214
06/03/1997,352.15,5.185
07/03/1997,351.7,5.175
10/03/1997,349.9,5.1375
11/03/1997,352.6,5.25
12/03/1997,353.15,5.2275
13/03/1997,351.45,5.23
14/03/1997,353,5.2725
17/03/1997,352.05,5.255
18/03/1997,347.4,5.21
19/03/1997,348.95,5.169
20/03/1997,352.7,5.24
21/03/1997,351.7,5.186
24/03/1997,350.65,5.1285
25/03/1997,350.9,5.1675
26/03/1997,346.8,5.0925
27/03/1997,349.5,5.13
01/04/1997,349.85,5.035
02/04/1997,350.7,4.976
03/04/1997,349.1,4.8615
04/04/1997,347.35,4.7425
07/04/1997,347.85,4.7625
08/04/1997,349.1,4.8325
09/04/1997,348,4.77
10/04/1997,348.05,4.7725
11/04/1997,348.65,4.7925
14/04/1997,346.65,4.725
15/04/1997,345.6,4.72
16/04/1997,341.45,4.7275
17/04/1997,341.2,4.835
18/04/1997,342,4.725
21/04/1997,342.15,4.75
22/04/1997,342,4.7625
23/04/1997,340.7,4.7225
24/04/1997,341.15,4.7125
25/04/1997,341.35,4.7425
28/04/1997,341.25,4.724
29/04/1997,338.95,4.6425
30/04/1997,340.45,4.6625
01/05/1997,339.55,4.675
02/05/1997,339.8,4.735
06/05/1997,342.8,4.752
07/05/1997,340.65,4.721
08/05/1997,342.4,4.7525
09/05/1997,344.8,4.8325
12/05/1997,348.2,4.86
13/05/1997,347.3,4.825
14/05/1997,349,4.8735
15/05/1997,348.1,4.835
16/05/1997,347,4.8375
19/05/1997,343.35,4.68
20/05/1997,342.5,4.7175
21/05/1997,342.25,4.672
22/05/1997,342.95,4.675
23/05/1997,341.65,4.6575
27/05/1997,343.55,4.7475
28/05/1997,344.7,4.76
29/05/1997,345.7,4.7225
30/05/1997,345.75,4.857
02/06/1997,344,4.7325
03/06/1997,343.8,4.745
04/06/1997,342.4,4.725
05/06/1997,340.7,4.7325
06/06/1997,343.8,4.9
09/06/1997,343.85,4.8135
10/06/1997,344,4.759
11/06/1997,343.7,4.77
12/06/1997,341.8,4.745
13/06/1997,341.2,4.71
16/06/1997,340.95,4.705
17/06/1997,341.4,4.72
18/06/1997,342.05,4.7975
19/06/1997,340.15,4.725
20/06/1997,339.55,4.75
23/06/1997,336.95,4.7225
24/06/1997,338.65,4.8
25/06/1997,338.7,4.7725
26/06/1997,337.9,4.77
27/06/1997,337.3,4.75
30/06/1997,334.05,4.715
01/07/1997,333.6,4.645
02/07/1997,331.45,4.645
03/07/1997,332.3,4.654
04/07/1997,325.2,4.5475
07/07/1997,318.75,4.4735
08/07/1997,317.6,4.25
09/07/1997,315.75,4.2775
10/07/1997,319.65,4.345
11/07/1997,320.6,4.359
14/07/1997,321.35,4.3425
15/07/1997,319,4.2775
16/07/1997,319.5,4.3175
17/07/1997,318.75,4.2235
18/07/1997,323.45,4.265
21/07/1997,328.05,4.32
22/07/1997,326,4.28
23/07/1997,324.35,4.295
